,,▲,スナック（経営者）,・秋から年末にかけて前年割れが続いている。年が明けても同じ傾向である。2015年をピークに緩やかな下降傾向である。,,
,,▲,観光型ホテル（専務）,・熊本地震の影響か九州への旅行がまだ回復していない。,,
,,▲,都市型ホテル（販売担当）,・２月は売上がいつも悪く、３月は突発的な宴席が多いためあまり売上が見込みめない。,,
,,▲,都市型ホテル（副支配人）,・４～６月の予約が前年比で非常に少ない。大きな団体でＭＩＣＥ関係の予約が減っている。,,
,,▲,観光名所（従業員）,・閑散期に入っており、客の入込状況がより一層悪くなる。,,
,,▲,その他サービスの動向を把握できる者［介護サービス］（管理担当）,・国の方針に基づき、訪問介護、通所介護においては、介護保険制度見直しに伴う70％前後の報酬減が平成29年度から本格化するため、経営にも大きな影響を与える。,,
,,▲,設計事務所（代表）,・金利の動向など先が不透明である。,,
,,▲,住宅販売会社（従業員）,・ようやく建設業にも仕事が回ってきて求人も多い。少しはお金が流れるようになってきた。株価は上昇しても景気が良くなった様子はなかったが、これから少しは景気が良くなる。輸出産業がどうなるか気になる。,,
,,×,衣料品専門店（店長）,・気候の影響かもしれないが、季節商材が売れない。,,
,,×,乗用車販売店（販売担当）,・自動車購入時の税金制度に変化があるため、買い控えがある。,,
"企業
動向
関連

(九州)",,◎,－,－,,
,,○,家具製造業（従業員）,・家具小売の動きは需要期を迎えるため、徐々に良くなっている。業務用家具については受注までの期間があるため動きは鈍いが、２～４月にかけて受注見込みの家具物件が多くなっている。,,
,,○,窯業・土石製品製造業（経営者）,・春は最も需要期であり、催事も多いので大分伸びる。,,
,,○,鉄鋼業（経営者）,・今後着工される物件が多数あることから、受注・販売量は増加する。ただ、その回復の速度がいまだ分からない。,,
,,○,一般機械器具製造業（経営者）,・客によると前年、悪材料が出尽くしたようである。輸出を主体にしているメーカーが多いが米国の動きが気になる。各ユーザー、それなりに対応していくので現在の状況が続く。,,
,,○,一般機械器具製造業（経営者）,・客の引き合い案件が増えつつあり２～３か月後の受注量は増える。,,
,,○,電気機械器具製造業（取締役）,・資金繰りも向上し、次の設備投資も具体化してきた。,,
,,○,輸送用機械器具製造業（営業担当）,・今後３か月は当初計画数量に対して増産である。,,
,,○,その他製造業（産業廃物処理業）,・客が新機種の開発や新事業の取組をしたり、徐々に回復の兆しがみえている。相場も前年中旬に比べると上向き傾向である。,,
,,○,建設業（従業員）,・見積案件は、やや少なくなっているが、少ない中でも受注に結び付いている。今後も受注に結び付く物件が控えている。,,
,,○,金融業（従業員）,・有効求人倍率が高水準に達しているなど、労働需給が順調に改善しており、給与支給額も増加傾向である。また、スーパーマーケットなどの売上が好調なほか、輸出関連企業の生産水準も高まってきている。,,
,,○,金融業（営業）,・製造業は年度末に向けて高水準の需要がある。建設業は東京オリンピックまでとも言われているが、供給が追い付かず、アパートの建設は着工が秋口になる等遅れている。,,
,,○,経営コンサルタント（代表取締役）,・熊本地震のグループ補助金の締切りが３月末になっているが、それに向けて解体作業等、建築関係の動きが多くなってきている。解体後はほとんどが空地になっており、それ自体はあまり良くないが、今後建築等が動いてくると年度末に向けて良くなる。,,
